t,d2,d_out,p_out,p_out_unitary,delta_p_out,A_stationary_frobenius,B_frobenius,trace_error,hermitian_error,A_min_eigenvalue,pair_index,physical_min_eigenvalue
5.600000000000000533e+00,3.450234625393530652e-02,7.684952065961284107e-02,1.643988134018141076e-02,6.650078006555191525e-03,9.789803333626220100e-03,8.392778995245466778e-01,3.569333729171140362e-02,6.117836069873612007e-16,4.078540381396110545e-14,8.974575916770483085e-06,1.300000000000000000e+01,4.409977604852521500e-06
5.700000000000000178e+00,4.018139413110022318e-02,8.149864873086645756e-02,1.621306151984191340e-02,6.381544204807876666e-03,9.831517315034036739e-03,8.389385451997140031e-01,3.367124972560731760e-02,3.794019731744841124e-16,4.104911863497943063e-14,1.014009102372592996e-05,1.300000000000000000e+01,5.018620359555457480e-06
5.800000000000000711e+00,3.628422879804477086e-02,8.030724281652543151e-02,1.598099265415024034e-02,6.055460081723895369e-03,9.925532572426344971e-03,8.385168398580049587e-01,3.175157034484294566e-02,3.092770825233001421e-16,4.158267253044174439e-14,1.177880877093569531e-05,1.300000000000000000e+01,5.847947047828495247e-06
5.900000000000000355e+00,3.332600126627593973e-02,7.375699910058407249e-02,1.580028857421080651e-02,5.704927509886555115e-03,1.009536106432425140e-02,8.380844938004723410e-01,2.992515267944151694e-02,1.618068756450965332e-16,4.199134815457993531e-14,1.387548292524883898e-05,6.000000000000000000e+00,6.868729513052806361e-06
6.000000000000000000e+00,3.358929751143084619e-02,6.331361530790888259e-02,1.570767057612766637e-02,5.349698303560496138e-03,1.035797227256717024e-02,8.377136828915183742e-01,2.819015942419675347e-02,2.119570741167855431e-18,4.347947362577992529e-14,1.622717353043599131e-05,6.000000000000000000e+00,8.022208392004672218e-06
6.100000000000000533e+00,2.991709367000837394e-02,5.164525792957613132e-02,1.571190812104461543e-02,4.993224479656013792e-03,1.071868364138860164e-02,8.374529544046538376e-01,2.654922677990404628e-02,2.281412661197982752e-16,4.226591919824188350e-14,1.828109976820518207e-05,6.000000000000000000e+00,9.056993050276024160e-06
6.200000000000000178e+00,2.262268403857362054e-02,4.314113293754569256e-02,1.579566049575517606e-02,4.628510494217863425e-03,1.116715000153731263e-02,8.373133502406607809e-01,2.500531506191357167e-02,6.684806626954342217e-16,4.375964430962991424e-14,1.942582269072551881e-05,6.000000000000000000e+00,9.650254946785520992e-06
6.300000000000000711e+00,2.324662542276670352e-02,4.267713919937805855e-02,1.592604133949143685e-02,4.249790951323828558e-03,1.167625038816760830e-02,8.372681181431385067e-01,2.355818738281998531e-02,8.909880543674896139e-16,4.574633638125036428e-14,1.974971778337974754e-05,0.000000000000000000e+00,9.786238152590165032e-06
6.400000000000000355e+00,2.371281778157268219e-02,4.966825463459379614e-02,1.606983872852990602e-02,3.864912052068625314e-03,1.220492667646128071e-02,8.372644853276552945e-01,2.220300263651347680e-02,1.111288871843546799e-15,4.627897871056206212e-14,1.977156146117914535e-05,0.000000000000000000e+00,9.800903822750751707e-06
6.500000000000000000e+00,2.384616353751465787e-02,5.883227516623612541e-02,1.620788465079672780e-02,3.503104178993465823e-03,1.270478047180326198e-02,8.372422588173304980e-01,2.093130623026410661e-02,1.557167328673215934e-15,4.632770697797122264e-14,1.987520009904439165e-05,4.000000000000000000e+00,9.877958075510963920e-06
6.600000000000000533e+00,3.028214289617117347e-02,6.639661758004442027e-02,1.634349627634956725e-02,3.214545960545017733e-03,1.312895031580454952e-02,8.371525681058945567e-01,1.973348715604323483e-02,1.668835721676658475e-15,4.711269067697347740e-14,2.030553947446256857e-05,4.000000000000000000e+00,1.011957287945825164e-05
6.700000000000000178e+00,3.084772731760934694e-02,7.074640938140935864e-02,1.650200489664790937e-02,3.061034190520395271e-03,1.344097070612751410e-02,8.369710218948056557e-01,1.860125419991050938e-02,1.559665448765405852e-15,4.744179151301918393e-14,2.125284756209642664e-05,1.400000000000000000e+01,1.054940759933197708e-05
6.800000000000000711e+00,3.079126938549884077e-02,7.155213142840588514e-02,1.672141974807606069e-02,3.100135955533545040e-03,1.362128379254251564e-02,8.367021761390568413e-01,1.752900845085076861e-02,1.557370188180498502e-15,4.783724452889728314e-14,2.282949644768295170e-05,1.400000000000000000e+01,1.129124485548539749e-05
6.900000000000000355e+00,3.368714547521772795e-02,6.930242036399726635e-02,1.703724647228900546e-02,3.367397778871766834e-03,1.366984869341723863e-02,8.363753190127329873e-01,1.651377317659944582e-02,1.554337892400761608e-15,4.944202802356460963e-14,2.499512541192285144e-05,0.000000000000000000e+00,1.232981552403797765e-05
7.000000000000000000e+00,3.650037891597371353e-02,6.504400761857651037e-02,1.746645141340749663e-02,3.861884021896383468e-03,1.360456739151111316e-02,8.360340716978197362e-01,1.555409180601349806e-02,1.343193152385521555e-15,4.956218806168653372e-14,2.749382472359116641e-05,8.000000000000000000e+00,1.354235659763824370e-05
7.100000000000000533e+00,3.999837197547648215e-02,6.012708065985353234e-02,1.799593420470124716e-02,4.539412475390289248e-03,1.345652172931095791e-02,8.357235467048305111e-01,1.464869236995686337e-02,1.590833185572520412e-15,5.070879736548559479e-14,2.983679771058487105e-05,8.000000000000000000e+00,1.469292091259397425e-05
7.200000000000000178e+00,3.345557298470480667e-02,5.582670536143407441e-02,1.857955448545030308e-02,5.315745518435312233e-03,1.326380896701499085e-02,8.354787268536929545e-01,1.379563934414130937e-02,1.535565517384884329e-15,5.102752640201448742e-14,3.147080804071668286e-05,8.000000000000000000e+00,1.551249255380172061e-05
7.300000000000000711e+00,3.118169978728305147e-02,5.283805308680732116e-02,1.914518340242929439e-02,6.079378267645612136e-03,1.306580513478368226e-02,8.353166977306144547e-01,1.299226454116016519e-02,1.594365595762587810e-15,5.168048784623444440e-14,3.220078861587816308e-05,6.000000000000000000e+00,1.589679031224603724e-05
7.400000000000000355e+00,3.087802380274688729e-02,5.097101526365761109e-02,1.961021487154403914e-02,6.711183366318218720e-03,1.289903150522582129e-02,8.352339465127390783e-01,1.223566415930119923e-02,1.628790711634476070e-15,5.240658859248230360e-14,3.234364061248304188e-05,6.000000000000000000e+00,1.598768421804013366e-05
7.500000000000000000e+00,2.871202322817681396e-02,4.943062159920119658e-02,1.990139306276456771e-02,7.106595209396291378e-03,1.279479785336827546e-02,8.352086241513849707e-01,1.152326140238288214e-02,1.637872048696477320e-15,5.298565568528819812e-14,3.236882235319880126e-05,1.000000000000000000e+00,1.601011160424277869e-05
7.600000000000000533e+00,3.336783074211009670e-02,4.747616772982894001e-02,1.997345545106320175e-02,7.195526776974076923e-03,1.277792867408912569e-02,8.352067173810701073e-01,1.085299749543129459e-02,1.509789201735767895e-15,5.426460010629309275e-14,3.261891502870560241e-05,1.000000000000000000e+00,1.613316479381712807e-05
7.700000000000000178e+00,3.110338944342968051e-02,4.496222711193489929e-02,1.982134742912881539e-02,6.955802802370286177e-03,1.286554462675853008e-02,8.351905198901123928e-01,1.022304130584766879e-02,1.346994889869071898e-15,5.569242150896340677e-14,3.331116753280980927e-05,1.000000000000000000e+00,1.646561341522477588e-05
7.800000000000000711e+00,2.434465145860095076e-02,4.260171420418189248e-02,1.948255014036342700e-02,6.417341624913708471e-03,1.306520851544971940e-02,8.351275487752858329e-01,9.631269008622564062e-03,9.669842442940460208e-16,5.579086288754206936e-14,3.461073754288120194e-05,3.000000000000000000e+00,1.709034990685594211e-05
7.900000000000000355e+00,1.956306867888935735e-02,4.185146464697529767e-02,1.902884864411184124e-02,5.656283232790553991e-03,1.337256541132128725e-02,8.349980675165474819e-01,9.074933229619389780e-03,7.178506636656776699e-16,5.626889962811953918e-14,3.660266073670154414e-05,3.000000000000000000e+00,1.805122359873995391e-05
8.000000000000000000e+00,2.428536651492575749e-02,4.401382618619185255e-02,1.854983682273990062e-02,4.780356216546693265e-03,1.376948060619320735e-02,8.347996529463074245e-01,8.550820640643816417e-03,5.706860188241631184e-16,5.680177999656686767e-14,3.915213215877416599e-05,1.000000000000000000e+01,1.928597727946379113e-05
8.099999999999999645e+00,2.982907701628741137e-02,4.892692108034792792e-02,1.813274295840928974e-02,3.908612576188581766e-03,1.422413038222070797e-02,8.345477859166631207e-01,8.055874249530785985e-03,6.662007429868860577e-16,5.718397715431497537e-14,4.180560439575727537e-05,1.000000000000000000e+01,2.057924205481459129e-05
8.200000000000001066e+00,2.961403225472941658e-02,5.496668438025072156e-02,1.784410065958771940e-02,3.149873728514190896e-03,1.469422693107352851e-02,8.342722016809593910e-01,7.587938941547060605e-03,8.881827184985867476e-16,5.835765249709044740e-14,4.390897929099506393e-05,1.000000000000000000e+01,2.161826388228243491e-05
8.300000000000000711e+00,2.429106840232109210e-02,6.016712898180713587e-02,1.771811346730475800e-02,2.584531068631074069e-03,1.513358239867368393e-02,8.340095994791483225e-01,7.146172301509673246e-03,1.115129857609965498e-15,5.838748489824043571e-14,4.502153863475937538e-05,1.000000000000000000e+01,2.218606270121455533e-05
8.400000000000000355e+00,1.845017224451037802e-02,6.292883259668799467e-02,1.775447475445957046e-02,2.253580637256696884e-03,1.550089411720287358e-02,8.337941574781791987e-01,6.730819179711008959e-03,1.332515148530441563e-15,5.864348822747015604e-14,4.530477786583431810e-05,1.000000000000000000e+00,2.234932321852416918e-05
8.500000000000000000e+00,1.674392587628537044e-02,6.219717052981071914e-02,1.792553604486843422e-02,2.157022071752084935e-03,1.576851397311634928e-02,8.336479968906496119e-01,6.342393566072848307e-03,2.000254573111622868e-15,6.050392965952007939e-14,4.532845472332757217e-05,1.400000000000000000e+01,2.237874259662983980e-05
8.599999999999999645e+00,1.723310451785325936e-02,5.749669744784076386e-02,1.818993594304862960e-02,2.261374077516059566e-03,1.592856186553257003e-02,8.335741118627438828e-01,5.980653404486821478e-03,2.001593494586980841e-15,6.105156002539420168e-14,4.560063767711355014e-05,1.000000000000000000e+00,2.252525214475846059e-05
8.700000000000001066e+00,1.581645596914574292e-02,4.899699691884133734e-02,1.850796004363458591e-02,2.513655579803902862e-03,1.599430446383068305e-02,8.335540953176607815e-01,5.643896427602456724e-03,2.225047162337569057e-15,6.199005082857740122e-14,4.638137053989272980e-05,5.000000000000000000e+00,2.292144029009729854e-05
8.800000000000000711e+00,1.339175455688704219e-02,3.778133669004534595e-02,1.885357162619991089e-02,2.857463178196933962e-03,1.599610844800297693e-02,8.335520409445076329e-01,5.328960678206731867e-03,2.004305628167134955e-15,6.238399732530056597e-14,4.775645228993424612e-05,5.000000000000000000e+00,2.361068241494960768e-05
8.900000000000000355e+00,1.249369166985615266e-02,2.720192020127045959e-02,1.921934128395805241e-02,3.246333478690882623e-03,1.597300780526716979e-02,8.335243034083620328e-01,5.031959360391922813e-03,2.004336562571068058e-15,6.214159700906227986e-14,4.975572108417086281e-05,1.600000000000000000e+01,2.460370828013347882e-05
9.000000000000000000e+00,1.358096458713695109e-02,2.641536802509754367e-02,1.961300694157419588e-02,3.650653357376909547e-03,1.596235358419728634e-02,8.334327543587364273e-01,4.749406939594279405e-03,2.000597720312017586e-15,6.362469275938984327e-14,5.234761619482615372e-05,7.000000000000000000e+00,2.588118082140996760e-05
9.099999999999999645e+00,1.535754071279168964e-02,3.723614866313346150e-02,2.004731158038666750e-02,4.056714078550391345e-03,1.599059750183627615e-02,8.332575349105534324e-01,4.479193427138619850e-03,2.109423979198516080e-15,6.383868212870523769e-14,5.529598502481772597e-05,9.000000000000000000e+00,2.733032119385901337e-05
9.200000000000001066e+00,2.417425066043010773e-02,5.011024127545532503e-02,2.052713939432046497e-02,4.459362539589277474e-03,1.606777685473118750e-02,8.330048755463437260e-01,4.220937384171790860e-03,2.007032522855337795e-15,6.430494642661934177e-14,5.807010871818922755e-05,1.300000000000000000e+01,2.870037752032133580e-05
9.300000000000000711e+00,3.195437130745126808e-02,6.047490057944623215e-02,2.103900058303975404e-02,4.852088281332298664e-03,1.618691230170745537e-02,8.327067405214495510e-01,3.975563933226166149e-03,2.142178621340426420e-15,6.440324826031225102e-14,6.002414911095572654e-05,1.300000000000000000e+01,2.968118938164987080e-05
9.400000000000000355e+00,3.404488780687744964e-02,6.639108447320260509e-02,2.154722196416247043e-02,5.219386651671096763e-03,1.632783531249137193e-02,8.324115974172991983e-01,3.744350200603289210e-03,2.292199701804093836e-15,6.627906881503091766e-14,6.088107707361474507e-05,1.300000000000000000e+01,3.013028588245918291e-05
9.500000000000000000e+00,2.898952567056482799e-02,6.698117719310812956e-02,2.199897061672990636e-02,5.535388739159653217e-03,1.646358187757025401e-02,8.321686746569254556e-01,3.527936868889345635e-03,2.327930279179304507e-15,6.692661465382928923e-14,6.102330846553545140e-05,1.300000000000000000e+01,3.022292883568865009e-05
9.600000000000001421e+00,1.790564961581354170e-02,6.225139673666728324e-02,2.233717980479948267e-02,5.770249129850492202e-03,1.656693067494898960e-02,8.320106012992113387e-01,3.325782007023399874e-03,2.443793385909848107e-15,6.869842140919790390e-14,6.107321970522974731e-05,1.300000000000000000e+01,3.026280494457640285e-05
9.700000000000001066e+00,1.641895481268109205e-02,5.331245653943159080e-02,2.251757439191388876e-02,5.902490213812068565e-03,1.661508417810182020e-02,8.319404332900941501e-01,3.136272855849543423e-03,2.228339400000664562e-15,6.920521500326305624e-14,6.141507821158081462e-05,1.900000000000000000e+01,3.044383867089444360e-05
9.800000000000000711e+00,2.263241562883362701e-02,4.321613125017628732e-02,2.252429483357020965e-02,5.932654224388929191e-03,1.659164060918127959e-02,8.319282187150947028e-01,2.957379415373338587e-03,2.098230218048037979e-15,6.925731148718195160e-14,6.215569304697090365e-05,1.900000000000000000e+01,3.082144764834565323e-05
9.900000000000000355e+00,2.421530354957172892e-02,3.867314928533620300e-02,2.237872063885631285e-02,5.892378637958987919e-03,1.648634200089732493e-02,8.319193853223875168e-01,2.787485098415044479e-03,1.523897189415592007e-15,6.930472779481848978e-14,6.329889611700770875e-05,1.900000000000000000e+01,3.139666894165400463e-05
1.000000000000000000e+01,2.619345634202149831e-02,4.550731598521866317e-02,2.213803347849672976e-02,5.844021014385876629e-03,1.629401246411085399e-02,8.318530011102917010e-01,2.625951710033305655e-03,1.590571507865984970e-15,6.952510691815357202e-14,6.486365001456492491e-05,1.800000000000000000e+01,3.217831696504104246e-05
1.010000000000000142e+01,2.980601051095599363e-02,5.873263340279297889e-02,2.188325157864750431e-02,5.869025187080057979e-03,1.601422639156744460e-02,8.316838462926161579e-01,2.473113233749977147e-03,1.454342535169879637e-15,7.109327394733675087e-14,6.683211191762605894e-05,1.800000000000000000e+01,3.316074981475888102e-05
1.020000000000000107e+01,3.051397535815164597e-02,7.160504695334571346e-02,2.169987998503602675e-02,6.047335895483008095e-03,1.565254408955301865e-02,8.314001157000785458e-01,2.329713820732630045e-03,1.221306917732437947e-15,7.154213791595714204e-14,6.902318079777749896e-05,1.800000000000000000e+01,3.425899867552387938e-05
1.030000000000000071e+01,2.969467508543248424e-02,8.048055172315303485e-02,2.165681607149998883e-02,6.433840900040330157e-03,1.522297517145965867e-02,8.310296854096421715e-01,2.196137774646031698e-03,1.333120872995973907e-15,7.322391095495402174e-14,7.107174745041761098e-05,4.000000000000000000e+00,3.529333665274298436e-05
1.040000000000000036e+01,2.924849580525140658e-02,8.353533842837004841e-02,2.178986280133217435e-02,7.039610579545774183e-03,1.475025222178640016e-02,8.306319555498863361e-01,2.071891406454411978e-03,1.555933891245218429e-15,7.327380721594733031e-14,7.256116282790334019e-05,4.000000000000000000e+00,3.605361620951263757e-05
1.050000000000000000e+01,2.203242756123405255e-02,8.016959504501684763e-02,2.209484871571548714e-02,7.824788064276222421e-03,1.427006065143926472e-02,8.302776289805271492e-01,1.955613694842303629e-03,1.777656088872672497e-15,7.334635422452440244e-14,7.329457622297239289e-05,2.000000000000000000e+01,3.643685478493667481e-05
1.060000000000000142e+01,2.050690095990727324e-02,7.102150887901161058e-02,2.253233939378301853e-02,8.706496952642944764e-03,1.382584244114007377e-02,8.300232935058287076e-01,1.845580008307195737e-03,2.221192994137105250e-15,7.371089098095365984e-14,7.347804423770763044e-05,2.000000000000000000e+01,3.654268833914364929e-05
1.070000000000000107e+01,2.406099457055795032e-02,5.853995486843301121e-02,2.304222545749043394e-02,9.580188234213027343e-03,1.346203722327740659e-02,8.298898235207210483e-01,1.740433435533133210e-03,2.443887356579746463e-15,7.427598162595856395e-14,7.348847794082673842e-05,1.900000000000000000e+01,3.655947118870932027e-05
1.080000000000000071e+01,3.083556465319339107e-02,4.875407117789103129e-02,2.356331165159969432e-02,1.034815866402599704e-02,1.321515298757369727e-02,8.298527563270342577e-01,1.639790848925924693e-03,2.667266333816615873e-15,7.476791661219746446e-14,7.357588153098759665e-05,1.900000000000000000e+01,3.661298247282400372e-05
1.090000000000000036e+01,3.110373341427868921e-02,5.114826771802456762e-02,2.405147169581417499e-02,1.094624830094162449e-02,1.310522339487255050e-02,8.298489941681533866e-01,1.544398467833382705e-03,2.890634042892999319e-15,7.655352486359244640e-14,7.384461839606229635e-05,1.900000000000000000e+01,3.675534935931862443e-05
1.100000000000000000e+01,2.466519281111338724e-02,6.566557640875769764e-02,2.449050895050211563e-02,1.136003058217924244e-02,1.313047836832287318e-02,8.297983247117084460e-01,1.455684481582134255e-03,2.891343474438876856e-15,7.685167553555576599e-14,7.435966745150977613e-05,1.900000000000000000e+01,3.701943718563307210e-05
1.110000000000000142e+01,2.047964112807906800e-02,8.340425646667548598e-02,2.489239151786087900e-02,1.162514612968379435e-02,1.326724538817708465e-02,8.296323308704940391e-01,1.374882547041616230e-03,2.889924022875169522e-15,7.716021259803423661e-14,7.519137488540575084e-05,2.000000000000000000e+01,3.744248587803889155e-05
1.120000000000000107e+01,2.579013323369977462e-02,9.846152959299313279e-02,2.528716754679967427e-02,1.181170347931981279e-02,1.347546406747986147e-02,8.293199096137670034e-01,1.302200438224650246e-03,2.998209305777949369e-15,7.969073451104864965e-14,7.636345148104123316e-05,1.600000000000000000e+01,3.803864760512655870e-05
1.130000000000000071e+01,3.199045461762665965e-02,1.078464694625743542e-01,2.570638629847989132e-02,1.199805027651784650e-02,1.370833602196204482e-02,8.288796452259977743e-01,1.236508065601765434e-03,2.777331639415154114e-15,7.771345167612584843e-14,7.778670371156398645e-05,1.600000000000000000e+01,3.876338463241010444e-05
1.140000000000000036e+01,3.108590171092517201e-02,1.101551675004113773e-01,2.616606063205396265e-02,1.224280525245093759e-02,1.392325537960302506e-02,8.283743282983431211e-01,1.175679529248422001e-03,2.896814308340986707e-15,7.991475119421940412e-14,7.924221803005421390e-05,1.600000000000000000e+01,3.950485671161731036e-05
1.150000000000000000e+01,3.727876258549495114e-02,1.051857387977211677e-01,2.665535482525127273e-02,1.256454970552978168e-02,1.409080511972149105e-02,8.278896265281938671e-01,1.117348823002919716e-03,2.805006630768775336e-15,7.802043954476977945e-14,8.043344690566857998e-05,1.800000000000000000e+01,4.011194906186096962e-05
1.160000000000000142e+01,4.420998281991486700e-02,9.396038843224263637e-02,2.713521437372851813e-02,1.293581630704158762e-02,1.419939806668693051e-02,8.275045108681584605e-01,1.059713802666901582e-03,2.952181761532383863e-15,8.063523567396818999e-14,8.114997073559554973e-05,1.800000000000000000e+01,4.047842429648900342e-05
1.170000000000000107e+01,5.554215960081324011e-02,7.912138325630008184e-02,2.754773689610589410e-02,1.329296504844094950e-02,1.425477184766494460e-02,8.272637489952542333e-01,1.002100100024789142e-03,3.076902570900257033e-15,7.937907449912590215e-14,8.142648631206710270e-05,8.000000000000000000e+00,4.062277030567312125e-05
1.180000000000000071e+01,5.885038064691260756e-02,6.597810169028744953e-02,2.783337455033450467e-02,1.355800487960154115e-02,1.427536967073296352e-02,8.271620864290520903e-01,9.450959840589500663e-04,3.191471188678752600e-15,8.202995173256784891e-14,8.147110788107328960e-05,8.000000000000000000e+00,4.065042776518535311e-05
1.190000000000000036e+01,4.917443649867907218e-02,6.272412513349201468e-02,2.795031724410846144e-02,1.366437558038865151e-02,1.428594166371980993e-02,8.271459018229934124e-01,8.901815849556477022e-04,2.748593053381184652e-15,8.034762315397436333e-14,8.148540761394431676e-05,3.000000000000000000e+00,4.066244655045507203e-05
1.200000000000000000e+01,4.173542841031878392e-02,7.237262654181784993e-02,2.788956314302801220e-02,1.357756839421277346e-02,1.431199474881523874e-02,8.271320586072812286e-01,8.389798879282932883e-04,2.830863351034161347e-15,8.510302412466183011e-14,8.160970496776451385e-05,1.800000000000000000e+01,4.072864921850459914e-05
1.210000000000000142e+01,3.251276825776970580e-02,8.780258242518748646e-02,2.768052597964714215e-02,1.330359402787606622e-02,1.437693195177107593e-02,8.270372822570374316e-01,7.924817227666538632e-04,2.261693442024015182e-15,8.249939916912054749e-14,8.197106907247292548e-05,1.800000000000000000e+01,4.091278432768478745e-05
1.220000000000000107e+01,2.567605377667592573e-02,1.019869160688390841e-01,2.738510611368104308e-02,1.288287803629196634e-02,1.450222807738907674e-02,8.268072988495178688e-01,7.506372442119778592e-04,2.125535839788791744e-15,8.282366170777534224e-14,8.270548152302319806e-05,1.600000000000000000e+01,4.128377584695724044e-05
1.230000000000000071e+01,3.331952107624161497e-02,1.112767366181204726e-01,2.708192983225176861e-02,1.237248306119128650e-02,1.470944677106048211e-02,8.264351605883091256e-01,7.124770647269526276e-04,2.114480871998396322e-15,8.602758844676144592e-14,8.389733544788560097e-05,1.300000000000000000e+01,4.188442778224421928e-05
1.240000000000000036e+01,3.715127766669015091e-02,1.141642048655157476e-01,2.684567388379311553e-02,1.182369165663445937e-02,1.502198222715865616e-02,8.259625850202029218e-01,6.766117658662055548e-04,2.110034073694175419e-15,8.642953241435146210e-14,8.548888323611802433e-05,3.000000000000000000e+00,4.268542823003810183e-05
1.250000000000000000e+01,4.278091847696945116e-02,1.105586918523760176e-01,2.672797137447063820e-02,1.126346648586144805e-02,1.546450488860919015e-02,8.254646009382693439e-01,6.418103745792108931e-04,2.109576587405421177e-15,8.658920976407807363e-14,8.723214556265250193e-05,3.000000000000000000e+00,4.356178239644125283e-05
1.260000000000000142e+01,4.141179967925318756e-02,1.015729014725759854e-01,2.674582666353485239e-02,1.068666139466392662e-02,1.605916526887092577e-02,8.250235397302030371e-01,6.074106612590698126e-04,2.220505515257703783e-15,8.969344665044091357e-14,8.874731942936407247e-05,3.000000000000000000e+00,4.432301428202410631e-05
1.270000000000000107e+01,4.561493226603635653e-02,8.957073498344433893e-02,2.688095764748354988e-02,1.006175379924914570e-02,1.681920384823440417e-02,8.247015410933690172e-01,5.734354266429068361e-04,2.665310350949957199e-15,8.985717684993072879e-14,8.973178325415996127e-05,1.000000000000000000e+01,4.481813523229689466e-05
1.280000000000000071e+01,4.103133237042423664e-02,7.831975693109811953e-02,2.708988474162368765e-02,9.347844481328942967e-03,1.774204026029474468e-02,8.245207155817761979e-01,5.404077167166107748e-04,2.887576185511744100e-15,9.024258969523397990e-14,9.016297340663236601e-05,1.000000000000000000e+01,4.503647484794054347e-05
1.290000000000000036e+01,2.514849795794084006e-02,7.244717115980030264e-02,2.732110006632240684e-02,8.516555051095303641e-03,1.880454501522710320e-02,8.244572890856584069e-01,5.089789811327221497e-04,3.221257570192747759e-15,8.784093041552574584e-14,9.025410190790849685e-05,1.000000000000000000e+01,4.508476109181507046e-05
1.300000000000000000e+01,2.048832335508005142e-02,7.434903090189536046e-02,2.753342775745112880e-02,7.570697294477346517e-03,1.996273046297378229e-02,8.244513014158464381e-01,4.795708504411889516e-04,3.333430942315640880e-15,9.041540382899256506e-14,9.026746333770419061e-05,5.000000000000000000e+00,4.509384384564538812e-05
1.310000000000000142e+01,3.291447184570382711e-02,8.131984618439100365e-02,2.770944234645555948e-02,6.552754639319258168e-03,2.115668770713630131e-02,8.244281134505152542e-01,4.522093646434946186e-04,3.444950827111895766e-15,9.371383958594231130e-14,9.043260706316544708e-05,4.000000000000000000e+00,4.517825168919898954e-05
1.320000000000000107e+01,5.111478116085758916e-02,8.862442863078523470e-02,2.785959716891561744e-02,5.539807565702548064e-03,2.231978960321306937e-02,8.243239303720277800e-01,4.266000971598819347e-04,3.667894431672305956e-15,9.200376471119827170e-14,9.097714992369491179e-05,4.000000000000000000e+00,4.545174681012255455e-05
1.330000000000000071e+01,5.748678922071781550e-02,9.296555389438135308e-02,2.801590829985869946e-02,4.626216538035271553e-03,2.338969176182342791e-02,8.241064012886997192e-01,4.023542520863296248e-04,3.555027244115874879e-15,9.424534926162882449e-14,9.212774642029233560e-05,4.000000000000000000e+00,4.602761906640509765e-05
1.340000000000000036e+01,5.068792881568240372e-02,9.291206402593460423e-02,2.821756655631854627e-02,3.899486134105595303e-03,2.431808042221295096e-02,8.237835701972905378e-01,3.792202729503440129e-04,3.552880284364524625e-15,9.242458875464580494e-14,9.400852430586909133e-05,4.000000000000000000e+00,4.696784629177347555e-05
1.350000000000000000e+01,4.826788095216751062e-02,8.850079468945101779e-02,2.849354317809410508e-02,3.416888873488385658e-03,2.507665430460571943e-02,8.233989642595811453e-01,3.572018525738646674e-04,3.444800245329022289e-15,9.463739640534687686e-14,9.650568880710790748e-05,1.400000000000000000e+01,4.821565006246402091e-05
1.360000000000000142e+01,4.474862650902690364e-02,8.099128108849504293e-02,2.884823926872745470e-02,3.189993450856763724e-03,2.565824581787069097e-02,8.230154471443388298e-01,3.365095924999111942e-04,3.451466077505002138e-15,9.271233568961025626e-14,9.920862046026731435e-05,1.400000000000000000e+01,4.956628826477016035e-05
1.370000000000000107e+01,4.866296312953893866e-02,7.276184467223519026e-02,2.925520444108933860e-02,3.181512434730771402e-03,2.607369200635856893e-02,8.226938626715771807e-01,3.173791078304074296e-04,3.584644831998232522e-15,9.501305148259960917e-14,1.015260283290177646e-04,8.000000000000000000e+00,5.072498064754291710e-05
