t,d2,d_out,p_out,p_out_unitary,delta_p_out,A_stationary_frobenius,B_frobenius,trace_error,hermitian_error,A_min_eigenvalue,pair_index,physical_min_eigenvalue
5.577700000000000728e+03,3.874076564076811557e-01,7.340664094513106308e-01,3.164922860201844212e-01,5.026320219657057220e-03,3.114659658005273779e-01,3.824633258818899281e-04,0.000000000000000000e+00,2.922192369767519845e-12,2.332029230042430882e-12,7.896006406331106120e-02,9.000000000000000000e+00,3.948003203165553060e-02
5.577800000000000182e+03,3.331900706557465175e-01,7.340660483858584273e-01,3.164920857335277171e-01,4.626065652270680562e-03,3.118660200812570227e-01,3.823658679012516964e-04,0.000000000000000000e+00,2.922277494008477696e-12,2.332074175197801750e-12,7.896006410870762271e-02,9.000000000000000000e+00,3.948003205435381135e-02
5.577900000000000546e+03,3.341187257624994578e-01,7.340656509820919773e-01,3.164919268809547881e-01,4.221129659949446333e-03,3.122707972210053695e-01,3.822867925003014590e-04,0.000000000000000000e+00,2.922356998338834290e-12,2.332127911653110927e-12,7.896006414412549967e-02,5.000000000000000000e+00,3.948003207206274984e-02
5.578000000000000000e+03,4.930109592190224932e-01,7.340653478546149691e-01,3.164918214707831967e-01,3.806510397332235618e-03,3.126853110734509889e-01,3.822342780706026902e-04,0.000000000000000000e+00,2.922376166819526779e-12,2.332164513426942119e-12,7.896006416636731917e-02,5.000000000000000000e+00,3.948003208318365959e-02
5.578100000000000364e+03,6.142243822662043495e-01,7.340652285127325927e-01,3.164917774593289934e-01,3.385659979599914271e-03,3.131061174797290514e-01,3.822086057900110742e-04,0.000000000000000000e+00,2.922457034535471882e-12,2.332205974550425635e-12,7.896006417620679563e-02,5.000000000000000000e+00,3.948003208810339781e-02
5.578200000000000728e+03,6.768426625197627722e-01,7.340653160459207349e-01,3.164917981528912461e-01,2.978944860346000034e-03,3.135128532925452460e-01,3.822020779939634986e-04,0.000000000000000000e+00,2.922504327614295228e-12,2.332245012933220732e-12,7.896006417810901012e-02,5.000000000000000000e+00,3.948003208905450506e-02
5.578300000000000182e+03,6.696302984349814524e-01,7.340655667243649596e-01,3.164918819615727408e-01,2.626177232657234129e-03,3.138657047289155066e-01,3.822013124009388126e-04,0.000000000000000000e+00,2.922557882402568553e-12,2.332292667563325074e-12,7.896006417884580963e-02,5.000000000000000000e+00,3.948003208942290482e-02
5.578400000000000546e+03,5.938257530619970304e-01,7.340658920800687826e-01,3.164920225226115491e-01,2.381726235694575644e-03,3.141102962869170012e-01,3.821912246989170119e-04,0.000000000000000000e+00,2.922603604441260890e-12,2.332336733917923307e-12,7.896006418547782402e-02,5.000000000000000000e+00,3.948003209273891201e-02
5.578500000000000000e+03,4.628527719699416232e-01,7.340661931952408015e-01,3.164922091833060058e-01,2.303123047656119304e-03,3.141890861356498865e-01,3.821595107705348876e-04,0.000000000000000000e+00,2.922654379169619531e-12,2.332371398046183325e-12,7.896006420330971276e-02,5.000000000000000000e+00,3.948003210165485638e-02
5.578600000000000364e+03,3.163939296499679310e-01,7.340663936378503118e-01,3.164924278069186636e-01,2.436132916054101205e-03,3.140562948908645624e-01,3.821002972602426974e-04,0.000000000000000000e+00,2.922705240201249420e-12,2.332418504446865028e-12,7.896006423436541244e-02,1.200000000000000000e+01,3.948003211718270622e-02
5.578700000000000728e+03,3.510557431575535015e-01,7.340664596063148917e-01,3.164926618410179859e-01,2.800376873888094087e-03,3.136922849671298641e-01,3.820158813901269879e-04,0.000000000000000000e+00,2.922720279709417964e-12,2.332446510767825463e-12,7.896006427678235740e-02,9.000000000000000000e+00,3.948003213839117870e-02
5.578800000000000182e+03,3.915034754232452618e-01,7.340664020683700386e-01,3.164928935682053690e-01,3.379485264060178018e-03,3.131134083041451910e-01,3.819160476918828802e-04,0.000000000000000000e+00,2.922797558226308996e-12,2.332491057847326853e-12,7.896006432531151031e-02,9.000000000000000000e+00,3.948003216265575516e-02
5.578900000000000546e+03,3.619017490333620302e-01,7.340662631892418410e-01,3.164931054454608872e-01,4.118575911318068938e-03,3.123745295341427974e-01,3.818151636111527048e-04,0.000000000000000000e+00,2.922852845655569713e-12,2.332541278482585883e-12,7.896006437283259460e-02,9.000000000000000000e+00,3.948003218641629730e-02
5.579000000000000000e+03,3.092886836939178763e-01,7.340660950428368192e-01,3.164932814314366238e-01,4.929990064037437225e-03,3.115632913673991866e-01,3.817279119312964810e-04,0.000000000000000000e+00,2.922900933163625729e-12,2.332588328081885234e-12,7.896006441248729080e-02,5.000000000000000000e+00,3.948003220624364540e-02
5.579100000000000364e+03,4.449297195424563034e-01,7.340659403709026698e-01,3.164934082015141148e-01,5.706237989463919073e-03,3.107871702120502122e-01,3.816649251222226265e-04,0.000000000000000000e+00,2.922951353511052678e-12,2.332629924246509431e-12,7.896006443977612865e-02,1.200000000000000000e+01,3.948003221988806433e-02
5.579200000000000728e+03,5.885520774326407079e-01,7.340658226645875306e-01,3.164934761584247136e-01,6.337505476486294219e-03,3.101559706819383977e-01,3.816296215962823959e-04,0.000000000000000000e+00,2.922999990858985343e-12,2.332674534444309382e-12,7.896006445393187467e-02,1.200000000000000000e+01,3.948003222696593734e-02
5.579300000000000182e+03,6.782861950377275795e-01,7.340657475631070517e-01,3.164934801612575010e-01,6.730179517583656686e-03,3.097633006436738556e-01,3.816171895011906206e-04,0.000000000000000000e+00,2.923080722011911128e-12,2.332714637519981899e-12,7.896006445812034369e-02,1.200000000000000000e+01,3.948003222906017184e-02
5.579400000000000546e+03,6.977140384171616194e-01,7.340657120485478693e-01,3.164934199167572793e-01,6.822770643509566517e-03,3.096706492732477223e-01,3.816160220169775288e-04,0.000000000000000000e+00,2.923131530316709807e-12,2.332751483036554600e-12,7.896006445843538335e-02,1.200000000000000000e+01,3.948003222921769167e-02
5.579500000000000000e+03,6.432058640016180551e-01,7.340657146491611496e-01,3.164933000024162113e-01,6.596251835094741646e-03,3.098970481673214428e-01,3.816111734737877054e-04,0.000000000000000000e+00,2.923210578593152977e-12,2.332796436698373411e-12,7.896006446205859619e-02,1.200000000000000000e+01,3.948003223102929810e-02
5.579600000000000364e+03,5.248398347402571940e-01,7.340657601884226224e-01,3.164931295190628324e-01,6.076990570924873346e-03,3.104161389481379651e-01,3.815888030080712037e-04,0.000000000000000000e+00,2.923230356411448711e-12,2.332839721114657767e-12,7.896006447516014382e-02,1.200000000000000000e+01,3.948003223758007191e-02
5.579700000000000728e+03,3.638674473995440195e-01,7.340658561876031163e-01,3.164929213991964918e-01,5.331869037424089366e-03,3.111610523617723834e-01,3.815402833810466925e-04,0.000000000000000000e+00,2.923247314896749921e-12,2.332883525979655755e-12,7.896006450112601216e-02,1.200000000000000000e+01,3.948003225056300608e-02
5.579800000000000182e+03,3.216398107596060152e-01,7.340660030135091052e-01,3.164926914239241662e-01,4.456622874719332050e-03,3.120360685492048480e-01,3.814647583078668901e-04,0.000000000000000000e+00,2.923332643927867193e-12,2.332923922048117897e-12,7.896006453957196691e-02,9.000000000000000000e+00,3.948003226978598346e-02
5.579900000000000546e+03,3.857765723469090413e-01,7.340661837937447753e-01,3.164924570238283885e-01,3.559661226211721652e-03,3.129327957976166807e-01,3.813693942140228624e-04,0.000000000000000000e+00,2.923372247018708573e-12,2.332962972352049343e-12,7.896006458641752213e-02,9.000000000000000000e+00,3.948003229320876106e-02
5.580000000000000000e+03,3.817581523058181103e-01,7.340663610223278068e-01,3.164922359556280318e-01,2.744465335273685302e-03,3.137477706203543604e-01,3.812672528901542052e-04,0.000000000000000000e+00,2.923460128873442670e-12,2.333011457383301461e-12,7.896006463504279260e-02,9.000000000000000000e+00,3.948003231752139630e-02
5.580100000000000364e+03,3.107947755700259940e-01,7.340664840686830228e-01,3.164920449557571680e-01,2.093935485194223234e-03,3.143981094705629586e-01,3.811734130111217806e-04,0.000000000000000000e+00,2.923542106213976936e-12,2.333052183997845817e-12,7.896006467824753794e-02,9.000000000000000000e+00,3.948003233912376897e-02
5.580200000000000728e+03,3.800661006972533285e-01,7.340665065937337364e-01,3.164918984733363638e-01,1.659663051674004075e-03,3.148322354216623875e-01,3.811004885021970203e-04,0.000000000000000000e+00,2.923554795473811417e-12,2.333099782998484422e-12,7.896006471043971742e-02,5.000000000000000000e+00,3.948003235521985871e-02
5.580300000000000182e+03,5.316414613527014055e-01,7.340664075143864542e-01,3.164918075784463602e-01,1.458052373045803929e-03,3.150337552054005563e-01,3.810548760023128715e-04,0.000000000000000000e+00,2.923639719296821607e-12,2.333156857581846543e-12,7.896006472935047926e-02,5.000000000000000000e+00,3.948003236467523963e-02
5.580400000000000546e+03,6.388956017355515993e-01,7.340662062052002446e-01,3.164917791277875314e-01,1.473669261027737987e-03,3.150181098667598212e-01,3.810348516552601876e-04,0.000000000000000000e+00,2.923686409024861154e-12,2.333198845661091484e-12,7.896006473670545700e-02,5.000000000000000000e+00,3.948003236835272850e-02
5.580500000000000000e+03,6.831247215684370655e-01,7.340659637136542903e-01,3.164918152499404114e-01,1.668478332616407656e-03,3.148233369173240037e-01,3.810310867527163842e-04,0.000000000000000000e+00,2.923741735824271033e-12,2.333244488458306943e-12,7.896006473765462830e-02,5.000000000000000000e+00,3.948003236882731415e-02
5.580600000000000364e+03,6.564363782723259266e-01,7.340657668063523822e-01,3.164919131881235304e-01,1.994191041302023626e-03,3.144977221468214790e-01,3.810294270346340677e-04,0.000000000000000000e+00,2.923784737948294124e-12,2.333281033720507700e-12,7.896006473919182922e-02,5.000000000000000000e+00,3.948003236959591461e-02
5.580700000000000728e+03,5.636914525908831575e-01,7.340656987882074880e-01,3.164920655114694670e-01,2.404216159070465819e-03,3.140878493523989734e-01,3.810151034965297704e-04,0.000000000000000000e+00,2.923774067328394694e-12,2.333318262132442420e-12,7.896006474808842102e-02,5.000000000000000000e+00,3.948003237404421051e-02
5.580800000000000182e+03,4.212803496022652916e-01,7.340658072999987072e-01,3.164922606783615588e-01,2.861965543164229908e-03,3.136302951351973567e-01,3.809771192795889270e-04,0.000000000000000000e+00,2.923852819414565828e-12,2.333362556356661191e-12,7.896006476893956127e-02,5.000000000000000000e+00,3.948003238446978064e-02
5.580900000000000546e+03,2.995129836091483533e-01,7.340660818896989070e-01,3.164924839092653208e-01,3.343519636893388380e-03,3.131489642723719324e-01,3.809115112428669960e-04,0.000000000000000000e+00,2.923933233318909665e-12,2.333404319362036915e-12,7.896006480284055440e-02,1.200000000000000000e+01,3.948003240142027720e-02
5.581000000000000000e+03,3.684158926833919212e-01,7.340664516097602510e-01,3.164927183035453062e-01,3.834570236664280873e-03,3.126581480668810253e-01,3.808225230830751258e-04,0.000000000000000000e+00,2.924009632624286439e-12,2.333443306246696014e-12,7.896006484704132244e-02,9.000000000000000000e+00,3.948003242352066122e-02
5.581100000000000364e+03,3.907467653823809006e-01,7.340668058209810498e-01,3.164929461165914004e-01,4.323543476799758534e-03,3.121694026397916488e-01,3.807213448988578351e-04,0.000000000000000000e+00,2.924065315552363709e-12,2.333499348505275476e-12,7.896006489570640829e-02,9.000000000000000000e+00,3.948003244785320415e-02
5.581200000000000728e+03,3.435042300018179562e-01,7.340670323357709748e-01,3.164931501014611182e-01,4.794190808585410690e-03,3.116989592928757213e-01,3.806227912866960001e-04,0.000000000000000000e+00,2.924117650166938741e-12,2.333542751287228483e-12,7.896006494161803002e-02,9.000000000000000000e+00,3.948003247080901501e-02
5.581300000000000182e+03,3.246545098865568635e-01,7.340670595693949974e-01,3.164933148141013119e-01,5.221195192845987099e-03,3.112721196212553387e-01,3.805408999106907374e-04,0.000000000000000000e+00,2.924160363868653667e-12,2.333577939297451212e-12,7.896006497835048044e-02,5.000000000000000000e+00,3.948003248917524022e-02
5.581400000000000546e+03,4.853871387454830599e-01,7.340668866451383057e-01,3.164934277835176335e-01,5.571302785328476059e-03,3.109221249981891644e-01,3.804847567114564059e-04,0.000000000000000000e+00,2.924184328957546119e-12,2.333619359381619101e-12,7.896006500224078684e-02,1.200000000000000000e+01,3.948003250112039342e-02
5.581500000000000000e+03,6.174880263451697493e-01,7.340665888576098919e-01,3.164934804579678795e-01,5.810437292509034249e-03,3.106830431654588609e-01,3.804557921864230429e-04,0.000000000000000000e+00,2.924262700424874622e-12,2.333664776254324790e-12,7.896006501349908668e-02,1.200000000000000000e+01,3.948003250674954334e-02
5.581600000000000364e+03,6.907189243797096090e-01,7.340662945764162561e-01,3.164934688548046160e-01,5.914856564730218771e-03,3.105786122900743851e-01,3.804473573643949781e-04,0.000000000000000000e+00,2.924312318508438232e-12,2.333702639817375920e-12,7.896006501610432216e-02,1.200000000000000000e+01,3.948003250805216108e-02
5.581700000000000728e+03,6.916949625188724138e-01,7.340661404659369893e-01,3.164933938638509470e-01,5.882521673394974261e-03,3.106108721904559666e-01,3.804467059645823073e-04,0.000000000000000000e+00,2.924363471110410016e-12,2.333749762927481620e-12,7.896006501656112342e-02,1.200000000000000000e+01,3.948003250828056171e-02
5.581800000000000182e+03,6.202804476488892327e-01,7.340662206875744333e-01,3.164932611805291729e-01,5.740205866586403291e-03,3.107530553139427609e-01,3.804387884821167076e-04,0.000000000000000000e+00,2.924410181580805562e-12,2.333787630966759646e-12,7.896006502195201948e-02,1.200000000000000000e+01,3.948003251097600974e-02
5.581900000000000546e+03,4.896093283019077314e-01,7.340665489904065755e-01,3.164930808733666390e-01,5.542819856039518829e-03,3.109502610173271453e-01,3.804107250372540014e-04,0.000000000000000000e+00,2.924429858669014181e-12,2.333828796639663657e-12,7.896006503788059738e-02,1.200000000000000000e+01,3.948003251894029869e-02
5.582000000000000000e+03,3.273271221337618053e-01,7.340670487342610961e-01,3.164928666187025730e-01,5.363767758483246884e-03,3.111290988602193330e-01,3.803556275435831515e-04,0.000000000000000000e+00,2.924542645665472911e-12,2.333871704717096198e-12,7.896006506686126247e-02,5.000000000000000000e+00,3.948003253343063124e-02
5.582100000000000364e+03,3.391836361824511759e-01,7.340675760718010645e-01,3.164926346611406371e-01,5.278156003173176125e-03,3.112144786579674749e-01,3.802746406839965765e-04,0.000000000000000000e+00,2.924597862925137974e-12,2.333925678258393134e-12,7.896006510757727637e-02,9.000000000000000000e+00,3.948003255378863818e-02
5.582200000000000728e+03,3.874529302105842454e-01,7.340679692500052811e-01,3.164924025794128015e-01,5.343343685079889049e-03,3.111490588943329194e-01,3.801766003811972048e-04,0.000000000000000000e+00,2.924639452521493320e-12,2.333964738332130157e-12,7.896006515522228930e-02,9.000000000000000000e+00,3.948003257761114465e-02
5.582300000000000182e+03,3.667601130789631680e-01,7.340681068686232269e-01,3.164921879521561121e-01,5.582684365871795618e-03,3.109095035862843304e-01,3.800754110225661436e-04,0.000000000000000000e+00,2.924691921683582136e-12,2.334008575879545076e-12,7.896006520288019470e-02,9.000000000000000000e+00,3.948003260144009735e-02
5.582400000000000546e+03,2.986579165908171962e-01,7.340679538886587530e-01,3.164920070254706452e-01,5.977797464408518557e-03,3.105142095610621267e-01,3.799859159524641592e-04,0.000000000000000000e+00,2.924772024381780866e-12,2.334048156463397332e-12,7.896006524358710477e-02,1.200000000000000000e+01,3.948003262179355238e-02
5.582500000000000000e+03,4.145388026111701540e-01,7.340675779578054172e-01,3.164918734835480141e-01,6.472370635812851880e-03,3.100195028477351622e-01,3.799194846918418846e-04,0.000000000000000000e+00,2.924852733695165039e-12,2.334089161218426342e-12,7.896006527245763573e-02,5.000000000000000000e+00,3.948003263622881787e-02
5.582600000000000364e+03,5.562684167348304065e-01,7.340671290294459306e-01,3.164917974152884339e-01,6.987014013463910267e-03,3.095047834018245236e-01,3.798806300945423804e-04,0.000000000000000000e+00,2.924866742167347998e-12,2.334127664420640817e-12,7.896006528817960113e-02,5.000000000000000000e+00,3.948003264408980056e-02
5.582700000000000728e+03,6.492644206482864888e-01,7.340667885719992514e-01,3.164917845544662489e-01,7.441169618345233605e-03,3.090506149361210153e-01,3.798656661375992465e-04,0.000000000000000000e+00,2.924916509559404858e-12,2.334163008054906623e-12,7.896006529338533975e-02,5.000000000000000000e+00,3.948003264669266987e-02
5.582800000000000182e+03,6.772703432981652671e-01,7.340667059864446342e-01,3.164918358499677620e-01,7.775692568066039367e-03,3.087161432819017226e-01,3.798638079662695509e-04,0.000000000000000000e+00,2.924967745545139768e-12,2.334213694552664399e-12,7.896006529380668326e-02,5.000000000000000000e+00,3.948003264690334163e-02
5.582900000000000546e+03,6.352926415559864148e-01,7.340669449121582923e-01,3.164919473975863484e-01,7.969295505761836429e-03,3.085226518918244842e-01,3.798603838979329591e-04,0.000000000000000000e+00,2.925021128319240159e-12,2.334253204302031771e-12,7.896006529653487593e-02,5.000000000000000000e+00,3.948003264826743797e-02
5.583000000000000000e+03,5.308273837145588425e-01,7.340674589140525619e-01,3.164921107377468568e-01,8.043783456053138492e-03,3.084483272816936905e-01,3.798411985516032840e-04,0.000000000000000000e+00,2.925066010030244169e-12,2.334295958524917682e-12,7.896006530793961420e-02,5.000000000000000000e+00,3.948003265396980710e-02
5.583100000000000364e+03,3.820131519574719303e-01,7.340681056704283503e-01,3.164923134962831508e-01,8.056388224908950235e-03,3.084359252713742006e-01,3.797967477927945449e-04,0.000000000000000000e+00,2.925148436659676806e-12,2.334349376514459949e-12,7.896006533183738685e-02,5.000000000000000000e+00,3.948003266591869342e-02
5.583200000000000728e+03,3.025997642112900898e-01,7.340686949754038348e-01,3.164925403199664311e-01,8.081470388968031715e-03,3.084110699309984271e-01,3.797250365870414213e-04,0.000000000000000000e+00,2.925171556379757531e-12,2.334389859508788115e-12,7.896006536838516554e-02,9.000000000000000000e+00,3.948003268419258277e-02
5.583300000000000182e+03,3.748037698544623986e-01,7.340690536914507014e-01,3.164927740366204056e-01,8.187121505239924879e-03,3.083056525313804808e-01,3.796321684354559312e-04,0.000000000000000000e+00,2.925279954940945086e-12,2.334432381450658084e-12,7.896006541400113488e-02,9.000000000000000000e+00,3.948003270700056744e-02
5.583400000000000546e+03,3.815203977817358538e-01,7.340690847093876981e-01,3.164929969528953446e-01,8.413719966100484393e-03,3.080792769867948810e-01,3.795305333586386064e-04,0.000000000000000000e+00,2.925300061110964733e-12,2.334469795199508341e-12,7.896006546237166468e-02,9.000000000000000000e+00,3.948003273118583234e-02
5.583500000000000000e+03,3.207407895882584681e-01,7.340687992087976399e-01,3.164931921922983782e-01,8.760794035334182328e-03,3.077323981569641820e-01,3.794351292587369215e-04,0.000000000000000000e+00,2.925347700720950645e-12,2.334516698685890054e-12,7.896006550631098908e-02,9.000000000000000000e+00,3.948003275315549454e-02
5.583600000000000364e+03,3.548754499732513779e-01,7.340683111978615338e-01,3.164933449727219683e-01,9.185877162211012262e-03,3.073074678105109370e-01,3.793591049316630335e-04,0.000000000000000000e+00,2.925396386548517295e-12,2.334553028860265836e-12,7.896006553993861754e-02,1.200000000000000000e+01,3.948003276996930877e-02
5.583700000000000728e+03,5.159465857332395933e-01,7.340677968503158679e-01,3.164934437268047684e-01,9.615294058023662188e-03,3.068781496687811305e-01,3.793098488193441683e-04,0.000000000000000000e+00,2.925443730463323809e-12,2.334593501547802401e-12,7.896006556048391911e-02,1.200000000000000000e+01,3.948003278024195956e-02
5.583800000000000182e+03,6.358514242559279994e-01,7.340674335771089076e-01,3.164934809798650717e-01,9.963214759623655395e-03,3.065302662202414319e-01,3.792867905065806051e-04,0.000000000000000000e+00,2.925525422959824996e-12,2.334635316566968743e-12,7.896006556911533414e-02,1.200000000000000000e+01,3.948003278455766707e-02
5.583900000000000546e+03,6.931673014298906921e-01,7.340673405831350529e-01,3.164934539181366580e-01,1.015300216409814951e-02,3.063404517540385119e-01,3.792815727641091206e-04,0.000000000000000000e+00,2.925540967525055399e-12,2.334673724368672488e-12,7.896006557054159603e-02,1.200000000000000000e+01,3.948003278527079801e-02
5.584000000000000000e+03,6.773034342434082200e-01,7.340675415121864500e-01,3.164933646033727954e-01,1.013454385046816571e-02,3.063588207529046037e-01,3.792805419407401283e-04,0.000000000000000000e+00,2.925563187235176318e-12,2.334722311857597818e-12,7.896006557155699213e-02,1.200000000000000000e+01,3.948003278577849606e-02
5.584100000000000364e+03,5.911642578075189114e-01,7.340679612920230079e-01,3.164932198168337041e-01,9.892918380531939837e-03,3.066003014363017920e-01,3.792688106899389953e-04,0.000000000000000000e+00,2.925612781663330481e-12,2.334765915484400825e-12,7.896006557902529588e-02,1.200000000000000000e+01,3.948003278951264794e-02
5.584200000000000728e+03,4.504307243330142874e-01,7.340684567521270631e-01,3.164930305441500114e-01,9.446764301198255429e-03,3.070462662429517819e-01,3.792346809621357953e-04,0.000000000000000000e+00,2.925691123745563708e-12,2.334810469446227069e-12,7.896006559789445212e-02,1.200000000000000000e+01,3.948003279894722606e-02
5.584300000000000182e+03,3.103827495367256217e-01,7.340688686878995561e-01,3.164928111402726119e-01,8.838046302601964763e-03,3.076547648376706245e-01,3.791731142387173457e-04,0.000000000000000000e+00,2.925810904125548911e-12,2.334858022876652490e-12,7.896006562977438137e-02,5.000000000000000000e+00,3.948003281488719068e-02
5.584400000000000546e+03,3.562167990867456391e-01,7.340690760859235331e-01,3.164925782384379049e-01,8.117449853336355242e-03,3.083751283851015601e-01,3.790872236696151754e-04,0.000000000000000000e+00,2.925822028496616955e-12,2.334898279508552261e-12,7.896006567244706620e-02,9.000000000000000000e+00,3.948003283622353310e-02
5.584500000000000000e+03,3.897214890920338570e-01,7.340690335267749944e-01,3.164923494867588616e-01,7.330606409271425705e-03,3.091617430774874498e-01,3.789873488898978294e-04,0.000000000000000000e+00,2.925903173251417024e-12,2.334933302810528202e-12,7.896006572047091499e-02,9.000000000000000000e+00,3.948003286023545749e-02
5.584600000000000364e+03,3.535705167364719959e-01,7.340687798939335984e-01,3.164921422091278025e-01,6.509542319886346684e-03,3.099825998892414836e-01,3.788879867621228106e-04,0.000000000000000000e+00,2.925950362908005903e-12,2.334977552251425292e-12,7.896006576675887456e-02,9.000000000000000000e+00,3.948003288337943728e-02
5.584700000000000728e+03,3.111821953202611457e-01,7.340684174945804052e-01,3.164919720925771229e-01,5.671544848021015106e-03,3.108204272445561078e-01,3.788034849362192577e-04,0.000000000000000000e+00,2.925971630570551739e-12,2.335016017273154849e-12,7.896006580470764369e-02,1.200000000000000000e+01,3.948003290235382184e-02
5.584800000000000182e+03,4.521548574103546603e-01,7.340680713079343889e-01,3.164918520007516389e-01,4.824873747731911466e-03,3.116669782530196997e-01,3.787437754200351637e-04,0.000000000000000000e+00,2.926021494257459090e-12,2.335061035866739697e-12,7.896006583021848713e-02,5.000000000000000000e+00,3.948003291510924356e-02
5.584900000000000546e+03,5.861235658825003636e-01,7.340678444420398741e-01,3.164917910030375925e-01,3.978374896199204924e-03,3.125134161068383598e-01,3.787114191626159664e-04,0.000000000000000000e+00,2.926101254652919356e-12,2.335108655983078313e-12,7.896006584294618103e-02,5.000000000000000000e+00,3.948003292147309051e-02
5.585000000000000000e+03,6.664971857813164480e-01,7.340677859179909337e-01,3.164917936920737529e-01,3.150835765762721730e-03,3.133409579263110034e-01,3.787008452576423514e-04,0.000000000000000000e+00,2.926179765166921800e-12,2.335143404262938323e-12,7.896006584636790226e-02,5.000000000000000000e+00,3.948003292318395113e-02
